merch_state,month_date,breakfast_lunch_cost,dinner_cost,median_meal_cost,transaction_count,unique_visitors,data_quality_flag,period_start,period_end,calculation_timestamp
NY,2024-10-01,17.079999923706055,35.049999237060547,24.190000534057617,6169318,25054,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
KY,2024-10-01,20.209999084472656,37.659999847412109,27.719999313354492,5759934,21336,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
MN,2024-10-01,18.780000686645508,36.75,26.340000152587891,5656992,21298,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
WA,2024-10-01,20.3700008392334,39.080001831054688,27.530000686645508,5401248,19249,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
SC,2024-10-01,21.340000152587891,41.599998474121094,29.790000915527344,5332455,16239,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
MI,2024-10-01,19.540000915527344,37.130001068115234,27.420000076293945,5312427,19724,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
IN,2024-10-01,17.909999847412109,33.139999389648438,24.069999694824219,5173811,18166,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
NM,2024-10-01,23.5,43.25,32.520000457763672,5037508,15997,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
AR,2024-10-01,20.440000534057617,38.689998626708984,28.459999084472656,4757247,15538,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
HI,2024-10-01,21.780000686645508,44.090000152587891,30.780000686645508,4746381,11882,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
OH,2024-10-01,19.389999389648438,36.849998474121094,26.649999618530273,4698462,19034,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
AL,2024-10-01,20.8700008392334,41.069999694824219,29.600000381469727,4577349,15222,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
IA,2024-10-01,13.699999809265137,27.6299991607666,19.010000228881836,4358850,13778,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
MA,2024-10-01,16.520000457763672,35.580001831054688,24.049999237060547,3621684,18680,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
UT,2024-10-01,16.170000076293945,32.349998474121094,22.579999923706055,3621056,13183,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
WV,2024-10-01,17.6200008392334,34.049999237060547,24.780000686645508,3286922,10308,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
OR,2024-10-01,18.590000152587891,37.2599983215332,26.610000610351562,3108280,10822,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
MD,2024-10-01,22.030000686645508,43.630001068115234,31.3799991607666,2806821,12038,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
SD,2024-10-01,18.409999847412109,36.939998626708984,26.149999618530273,2733598,9017,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
ID,2024-10-01,19.719999313354492,38.840000152587891,28.139999389648438,2237670,7293,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
NE,2024-10-01,19.25,36.560001373291016,26.680000305175781,1896285,7592,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
NJ,2024-10-01,20.190000534057617,40.430000305175781,28.670000076293945,1772622,8023,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
MT,2024-10-01,23.389999389648438,42.950000762939453,31.860000610351562,1694722,5792,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
WY,2024-10-01,22.590000152587891,41.069999694824219,30.8799991607666,1569855,5373,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
DE,2024-10-01,7.070000171661377,16.209999084472656,10.229999542236328,1537978,4703,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
ND,2024-10-01,19.579999923706055,37.380001068115234,27.049999237060547,1521384,5250,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
DC,2024-10-01,15.050000190734863,31.319999694824219,20.930000305175781,1265718,4598,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
CT,2024-10-01,18.459999084472656,37.319999694824219,25.459999084472656,1185598,4719,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
ME,2024-10-01,25.950000762939453,52.840000152587891,37.900001525878906,960239,4371,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
NH,2024-10-01,24.3700008392334,49.590000152587891,35.779998779296875,845711,4521,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
VT,2024-10-01,17.680000305175781,36.529998779296875,25.239999771118164,569324,2417,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
RI,2024-10-01,17.270000457763672,38.819999694824219,25.920000076293945,425952,1731,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
XX,2024-10-01,8.6400003433227539,14.229999542236328,12.229999542236328,10163,21,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
TX,2024-11-01,20.280000686645508,39.330001831054688,28.229999542236328,22135402,68151,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
CA,2024-11-01,20.389999389648438,41.919998168945312,29.030000686645508,18794031,65742,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
FL,2024-11-01,23.979999542236328,47.400001525878906,33.889999389648438,14955124,47517,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
TN,2024-11-01,23.520000457763672,43.580001831054688,33.439998626708984,13519497,40615,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
VA,2024-11-01,18.979999542236328,37.020000457763672,26.360000610351562,9961324,24833,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
OK,2024-11-01,14.850000381469727,29.969999313354492,20.739999771118164,9279453,24985,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
GA,2024-11-01,19.5,36.479999542236328,26.700000762939453,8354914,29880,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
IL,2024-11-01,18.340000152587891,36.290000915527344,25.420000076293945,8223050,36509,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
AZ,2024-11-01,20.649999618530273,40.680000305175781,29.270000457763672,8215498,23842,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
WI,2024-11-01,17.1200008392334,33.909999847412109,24.190000534057617,7690151,26843,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
CO,2024-11-01,18.8799991607666,36.799999237060547,25.930000305175781,7657106,26875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
NV,2024-11-01,24.459999084472656,48.330001831054688,34.389999389648438,7450106,21893,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
LA,2024-11-01,21.989999771118164,42.029998779296875,30.770000457763672,7177666,21605,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
NC,2024-11-01,21.069999694824219,39.450000762939453,29.0,6693657,21359,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
PA,2024-11-01,17.600000381469727,33.939998626708984,24.440000534057617,6604911,26588,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
MS,2024-11-01,18.260000228881836,34.819999694824219,25.270000457763672,6552153,17490,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
KS,2024-11-01,18.059999465942383,34.560001373291016,24.969999313354492,6311957,19883,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
MO,2024-11-01,19.950000762939453,38.590000152587891,28.059999465942383,5855489,21826,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
AK,2024-11-01,23.940000534057617,45.069999694824219,33.369998931884766,5651858,12683,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
NY,2024-11-01,17.170000076293945,36.159999847412109,24.559999465942383,5467352,21965,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
KY,2024-11-01,21.139999389648438,38.939998626708984,28.860000610351562,4916224,18208,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
MN,2024-11-01,18.569999694824219,36.709999084472656,26.079999923706055,4604606,17966,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
IN,2024-11-01,18.25,34.150001525878906,24.709999084472656,4408665,15972,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
HI,2024-11-01,21.860000610351562,43.569999694824219,30.389999389648438,4328669,11166,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
WA,2024-11-01,20.399999618530273,39.450000762939453,27.809999465942383,4288187,15172,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
AR,2024-11-01,20.649999618530273,39.169998168945312,28.8799991607666,4115861,13324,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
NM,2024-11-01,23.590000152587891,43.770000457763672,32.659999847412109,4059841,12631,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
OH,2024-11-01,19.239999771118164,36.950000762939453,26.590000152587891,4048758,16431,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
MI,2024-11-01,18.819999694824219,36.270000457763672,26.219999313354492,4017036,15111,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
SC,2024-11-01,20.549999237060547,40.419998168945312,28.930000305175781,3911990,12543,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
IA,2024-11-01,14.5600004196167,28.940000534057617,20.260000228881836,3624340,11793,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
AL,2024-11-01,20.239999771118164,38.939998626708984,28.3700008392334,3543727,12085,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
UT,2024-11-01,16.530000686645508,33.119998931884766,23.239999771118164,2993674,10997,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
MA,2024-11-01,16.149999618530273,34.119998931884766,22.780000686645508,2550031,9518,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
WV,2024-11-01,18.200000762939453,35.7400016784668,25.469999313354492,2513368,8146,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
OR,2024-11-01,18.469999313354492,37.099998474121094,26.3799991607666,2386925,8529,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
SD,2024-11-01,18.510000228881836,37.970001220703125,26.850000381469727,2285718,7821,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
MD,2024-11-01,21.639999389648438,43.560001373291016,30.850000381469727,2081491,9166,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
ID,2024-11-01,20.159999847412109,40.200000762939453,28.420000076293945,1788960,5797,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
NE,2024-11-01,19.110000610351562,37.189998626708984,26.700000762939453,1729287,6798,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
NJ,2024-11-01,20.290000915527344,39.709999084472656,28.200000762939453,1442482,6592,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
ND,2024-11-01,20.170000076293945,38.0,27.649999618530273,1270162,4381,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
MT,2024-11-01,22.899999618530273,43.119998931884766,31.459999084472656,1268027,4247,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
DE,2024-11-01,6.75,13.109999656677246,8.6700000762939453,1251713,3832,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
WY,2024-11-01,22.969999313354492,42.099998474121094,31.6299991607666,1157848,4077,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
DC,2024-11-01,15.600000381469727,32.060001373291016,21.3700008392334,978072,3701,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
CT,2024-11-01,18.110000610351562,37.349998474121094,25.469999313354492,976901,4076,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
NH,2024-11-01,22.709999084472656,47.040000915527344,33.520000457763672,518543,2705,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
ME,2024-11-01,22.3799991607666,46.419998168945312,32.369998931884766,503187,2162,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
RI,2024-11-01,15.6899995803833,35.229999542236328,23.100000381469727,351260,1285,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
VT,2024-11-01,17.909999847412109,34.610000610351562,24.399999618530273,315972,1423,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
XX,2024-11-01,11.979999542236328,16.469999313354492,12.609999656677246,10511,17,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
TX,2024-12-01,21.200000762939453,41.5,29.760000228881836,19230921,62286,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
CA,2024-12-01,20.510000228881836,42.950000762939453,29.6200008392334,16702676,61147,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
FL,2024-12-01,25.1200008392334,50.330001831054688,35.650001525878906,13986405,47669,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
TN,2024-12-01,26.25,46.630001068115234,36.319999694824219,11056294,35335,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
VA,2024-12-01,20.3700008392334,39.330001831054688,28.209999084472656,8008519,21045,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
OK,2024-12-01,15.369999885559082,31.299999237060547,21.549999237060547,7669600,21775,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
CO,2024-12-01,19.159999847412109,38.150001525878906,26.680000305175781,7542648,26964,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
IL,2024-12-01,19.219999313354492,38.349998474121094,26.899999618530273,7276156,35825,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
NV,2024-12-01,24.469999313354492,49.229999542236328,34.639999389648438,7165209,20721,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
AZ,2024-12-01,21.680000305175781,42.950000762939453,30.989999771118164,6948570,21426,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
GA,2024-12-01,20.450000762939453,38.709999084472656,28.540000915527344,6853842,27236,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
LA,2024-12-01,22.969999313354492,43.669998168945312,31.8700008392334,6132041,19203,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
AK,2024-12-01,25.420000076293945,49.020000457763672,36.189998626708984,5882799,13101,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
WI,2024-12-01,17.590000152587891,35.930000305175781,25.260000228881836,5679346,21014,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
PA,2024-12-01,18.579999923706055,36.599998474121094,26.1200008392334,5466681,22972,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
NC,2024-12-01,22.010000228881836,41.270000457763672,30.280000686645508,5465358,18442,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
NY,2024-12-01,19.3700008392334,40.840000152587891,27.940000534057617,5442973,23441,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
MS,2024-12-01,20.459999084472656,38.650001525878906,28.719999313354492,5128029,15071,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
KS,2024-12-01,18.860000610351562,36.560001373291016,26.510000228881836,5094872,16717,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
MO,2024-12-01,22.180000305175781,43.349998474121094,31.420000076293945,4704931,18668,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
HI,2024-12-01,22.270000457763672,44.75,31.1299991607666,4000358,10896,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
KY,2024-12-01,22.659999847412109,42.200000762939453,31.3799991607666,3915989,15071,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
WA,2024-12-01,21.049999237060547,41.110000610351562,28.8700008392334,3831600,14065,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
NM,2024-12-01,25.059999465942383,46.380001068115234,34.7400016784668,3807836,12283,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
MN,2024-12-01,19.610000610351562,39.479999542236328,28.239999771118164,3748060,15663,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
IN,2024-12-01,18.899999618530273,35.669998168945312,25.920000076293945,3211294,12401,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
OH,2024-12-01,20.690000534057617,39.409999847412109,28.590000152587891,3169604,13502,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
AR,2024-12-01,21.840000152587891,41.080001831054688,30.319999694824219,3156889,10839,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
MI,2024-12-01,20.139999389648438,38.139999389648438,27.8700008392334,2955362,11792,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
SC,2024-12-01,22.1200008392334,42.430000305175781,30.899999618530273,2849292,10519,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
AL,2024-12-01,21.760000228881836,42.5,30.860000610351562,2654260,10236,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
IA,2024-12-01,14.279999732971191,29.159999847412109,20.049999237060547,2624279,9134,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
UT,2024-12-01,16.840000152587891,33.700000762939453,23.770000457763672,2600237,10546,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
WV,2024-12-01,18.690000534057617,37.020000457763672,26.690000534057617,2084603,6691,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
SD,2024-12-01,20.1200008392334,41.020000457763672,29.399999618530273,1997575,6790,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
MA,2024-12-01,16.950000762939453,36.169998168945312,24.139999389648438,1811528,7340,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
OR,2024-12-01,19.450000762939453,39.900001525878906,27.969999313354492,1793535,7206,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
MD,2024-12-01,22.899999618530273,45.310001373291016,32.580001831054688,1629889,7381,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
ID,2024-12-01,19.819999694824219,40.349998474121094,28.959999084472656,1544434,5010,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
NE,2024-12-01,19.799999237060547,37.459999084472656,27.25,1295430,5358,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
NJ,2024-12-01,20.399999618530273,40.979999542236328,28.860000610351562,1249602,5948,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
DE,2024-12-01,6.7399997711181641,11.850000381469727,8.5799999237060547,1129089,3566,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
MT,2024-12-01,22.440000534057617,43.880001068115234,31.700000762939453,1037619,3665,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
ND,2024-12-01,19.25,37.599998474121094,26.8799991607666,1027394,3635,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
WY,2024-12-01,22.860000610351562,42.180000305175781,31.229999542236328,979165,3549,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
DC,2024-12-01,17.270000457763672,36.360000610351562,23.989999771118164,894523,3691,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
CT,2024-12-01,20.229999542236328,40.9900016784668,28.809999465942383,776477,3465,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
NH,2024-12-01,23.059999465942383,48.830001831054688,34.459999084472656,477005,2583,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
ME,2024-12-01,21.110000610351562,44.580001831054688,31.139999389648438,432167,1867,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
VT,2024-12-01,16.6299991607666,34.950000762939453,24.159999847412109,376476,1634,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
RI,2024-12-01,17.469999313354492,39.360000610351562,26.260000228881836,267481,1052,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
XX,2024-12-01,7.690000057220459,13.449999809265137,9.619999885559082,9699,15,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:41:38.967184 UTC
