merch_state,month_date,attraction_cost,transaction_count,unique_visitors,data_quality_flag,period_start,period_end,calculation_timestamp
SD,2025-08-01,27.190000534057617,289146,2226,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
CT,2025-08-01,35.590000152587891,192083,1011,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
MT,2025-08-01,32.860000610351562,111761,864,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
ME,2025-08-01,35.909999847412109,108590,1119,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
ND,2025-08-01,24.309999465942383,78270,438,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
DC,2025-08-01,25.969999313354492,70962,961,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
VT,2025-08-01,26.819999694824219,45932,425,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
RI,2025-08-01,32.209999084472656,31749,273,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
XX,2025-08-01,13.5,1316,25,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
CA,2025-09-01,25.639999389648438,9547765,37780,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
NY,2025-09-01,20.930000305175781,7298341,30120,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
GA,2025-09-01,19.729999542236328,5508702,15631,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
TN,2025-09-01,27.159999847412109,5405305,23721,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
TX,2025-09-01,16.030000686645508,4796281,29785,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
FL,2025-09-01,40.900001525878906,3977196,21017,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
NC,2025-09-01,34.970001220703125,2217898,14319,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
CO,2025-09-01,22.069999694824219,1509466,7516,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
MO,2025-09-01,30.5,1047985,5314,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
VA,2025-09-01,23.659999847412109,945607,4036,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
OH,2025-09-01,15.130000114440918,896014,6518,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
PA,2025-09-01,22.510000228881836,884673,4751,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
WI,2025-09-01,23.459999084472656,862418,5240,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
IN,2025-09-01,29.229999542236328,851578,6054,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
IL,2025-09-01,25.340000152587891,841815,5033,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
NV,2025-09-01,28.829999923706055,751802,5673,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
DE,2025-09-01,67.4800033569336,650185,3700,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
AZ,2025-09-01,25.829999923706055,648691,4163,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
MN,2025-09-01,30.280000686645508,631265,3805,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
NH,2025-09-01,7.78000020980835,624391,3664,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
KY,2025-09-01,24.1299991607666,579397,3265,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
MA,2025-09-01,27.430000305175781,564729,4060,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
AK,2025-09-01,31.940000534057617,558337,2187,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
NJ,2025-09-01,20.149999618530273,548559,2098,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
SC,2025-09-01,33.110000610351562,515189,2820,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
OR,2025-09-01,32.340000152587891,492067,2820,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
WA,2025-09-01,36.209999084472656,474179,2690,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
OK,2025-09-01,25.790000915527344,473387,3293,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
NE,2025-09-01,14.819999694824219,422857,4150,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
MI,2025-09-01,24.590000152587891,403071,2831,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
NM,2025-09-01,31.600000381469727,392513,2167,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
MS,2025-09-01,20.409999847412109,340352,1546,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
UT,2025-09-01,28.930000305175781,335749,2509,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
HI,2025-09-01,28.940000534057617,327927,1396,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
LA,2025-09-01,22.680000305175781,322296,2172,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
KS,2025-09-01,21.680000305175781,294110,1947,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
AL,2025-09-01,28.420000076293945,264394,1407,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
WY,2025-09-01,21.3799991607666,256120,933,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
MD,2025-09-01,25.930000305175781,247660,1856,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
AR,2025-09-01,26.059999465942383,228465,1329,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
ID,2025-09-01,27.399999618530273,216627,1447,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
IA,2025-09-01,18.25,187303,1246,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
WV,2025-09-01,24.280000686645508,180975,997,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
SD,2025-09-01,28.309999465942383,159498,1155,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
CT,2025-09-01,34.700000762939453,97572,588,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
MT,2025-09-01,27.610000610351562,74439,556,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
ND,2025-09-01,22.780000686645508,73344,431,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
DC,2025-09-01,24.340000152587891,65360,758,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
VT,2025-09-01,22.940000534057617,39699,356,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
ME,2025-09-01,31.909999847412109,37817,477,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
RI,2025-09-01,33.950000762939453,25286,265,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
XX,2025-09-01,21.030000686645508,1150,25,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
CA,2025-10-01,23.489999771118164,8842195,33879,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
NY,2025-10-01,18.450000762939453,7356829,29361,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
GA,2025-10-01,19.610000610351562,6257849,18361,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
TX,2025-10-01,16.1200008392334,4973149,30715,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
TN,2025-10-01,26.930000305175781,4704833,20831,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
FL,2025-10-01,41.830001831054688,4359833,19634,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
NC,2025-10-01,37.939998626708984,1534023,10414,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
MO,2025-10-01,39.2599983215332,1426225,6974,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
CO,2025-10-01,21.469999313354492,1348769,7207,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
PA,2025-10-01,23.180000305175781,1060999,5388,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
VA,2025-10-01,22.680000305175781,1043168,4472,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
OH,2025-10-01,17.8799991607666,994585,7239,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
IL,2025-10-01,24.739999771118164,792440,5535,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
NV,2025-10-01,37.069999694824219,731350,6832,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
WI,2025-10-01,24.170000076293945,718568,4384,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
IN,2025-10-01,22.649999618530273,681581,4492,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
NH,2025-10-01,7.9899997711181641,677986,4032,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
AZ,2025-10-01,27.969999313354492,585819,4585,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
KY,2025-10-01,29.940000534057617,580935,3320,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
AK,2025-10-01,39.909999847412109,553931,1781,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
NJ,2025-10-01,19.819999694824219,542971,1971,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
OK,2025-10-01,26.209999084472656,487119,3319,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
DE,2025-10-01,55.619998931884766,479567,2925,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
SC,2025-10-01,38.569999694824219,466085,3005,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
MN,2025-10-01,31.569999694824219,454336,2786,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
NE,2025-10-01,14.930000305175781,381643,3811,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
NM,2025-10-01,38.330001831054688,373945,2585,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
MI,2025-10-01,21.440000534057617,373869,2570,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
HI,2025-10-01,30.940000534057617,360759,1770,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
WA,2025-10-01,34.060001373291016,359943,2164,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
MA,2025-10-01,27.790000915527344,359090,3397,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
MS,2025-10-01,21.860000610351562,343134,1895,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
AL,2025-10-01,24.909999847412109,340944,1907,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
UT,2025-10-01,31.290000915527344,337422,2543,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
LA,2025-10-01,23.489999771118164,309567,2647,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
OR,2025-10-01,24.020000457763672,276217,2069,SINGLE_MONTH,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
KS,2025-10-01,22.1200008392334,272410,1910,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
WY,2025-10-01,20.069999694824219,260253,763,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
AR,2025-10-01,26.25,234689,1371,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
IA,2025-10-01,20.1200008392334,234414,1411,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
WV,2025-10-01,25.950000762939453,223271,1246,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
ID,2025-10-01,27.200000762939453,210479,1082,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
MD,2025-10-01,26.1299991607666,172027,1314,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
SD,2025-10-01,24.459999084472656,118061,898,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
CT,2025-10-01,36.020000457763672,103590,633,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
DC,2025-10-01,25.889999389648438,79256,713,ROLLING_3MO,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
MT,2025-10-01,25.280000686645508,56939,462,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
ND,2025-10-01,18.909999847412109,47700,293,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
VT,2025-10-01,26.049999237060547,46541,378,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
ME,2025-10-01,26.079999923706055,28540,362,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
RI,2025-10-01,33.439998626708984,27372,235,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
XX,2025-10-01,30.100000381469727,773,34,EXCLUDE,2025-01-01,2025-10-31,2025-11-18 17:30:36.202620 UTC
