merch_state,month_date,accommodation_cost,transaction_count,unique_visitors,min_cost,max_cost,q25,q75,data_quality_flag,period_start,period_end,calculation_timestamp
MN,2024-06-01,225.57000732421875,1034094,4914,59.819999694824219,1268.9100341796875,137.08000183105469,398.95001220703125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
OR,2024-06-01,353.73001098632812,1025778,4289,73.0,2901.1298828125,195.55999755859375,713.530029296875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MI,2024-06-01,208.91000366210938,1009088,5035,59.700000762939453,1279.9599609375,131.08000183105469,366.6300048828125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AZ,2024-06-01,185.55000305175781,1003521,4225,57.430000305175781,1320.8299560546875,108.52999877929688,353.58999633789062,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WA,2024-06-01,240.24000549316406,985836,4267,55.860000610351562,1829.719970703125,136.67999267578125,466.95001220703125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NM,2024-06-01,176.58999633789062,961738,3869,56.610000610351562,1079.1600341796875,107.83999633789062,269.60000610351562,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
IA,2024-06-01,222.60000610351562,951465,3993,67.660003662109375,1152.9200439453125,144.02000427246094,374.94000244140625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NY,2024-06-01,243.14999389648438,884862,5084,58.880001068115234,2165.5,135.08999633789062,479.76998901367188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
SC,2024-06-01,223.17999267578125,864808,4680,62.549999237060547,2594.669921875,134.72000122070312,467.27999877929688,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AL,2024-06-01,208.99000549316406,826715,3759,59.7599983215332,1587.77001953125,134.22000122070312,382.17999267578125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AR,2024-06-01,170.16999816894531,796407,3466,60.060001373291016,861.8800048828125,115.80000305175781,272.14999389648438,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MT,2024-06-01,251.0,673316,2610,80.6500015258789,1326.5999755859375,154.89999389648438,431.41000366210938,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MD,2024-06-01,241.99000549316406,667885,3270,56.799999237060547,1801.760009765625,139.03999328613281,446.77999877929688,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
SD,2024-06-01,208.89999389648438,576653,2745,67.489997863769531,1108.010009765625,143.99000549316406,336.01998901367188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WV,2024-06-01,175.03999328613281,564692,2222,66.669998168945312,1224.1600341796875,123.20999908447266,286.79998779296875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NJ,2024-06-01,194.50999450683594,528916,2940,61.610000610351562,1164.8599853515625,136.33999633789062,335.67999267578125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NE,2024-06-01,209.02999877929688,526990,2438,61.979999542236328,1289.3900146484375,140.72000122070312,374.3900146484375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
HI,2024-06-01,262.44000244140625,511921,1752,57.409999847412109,3654.949951171875,135.60000610351562,563.94000244140625,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WY,2024-06-01,202.99000549316406,503236,2284,71.760002136230469,1378.6500244140625,140.82000732421875,336.22000122070312,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
UT,2024-06-01,195.27999877929688,474151,2651,54.049999237060547,1279.3499755859375,124.19999694824219,314.17001342773438,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AK,2024-06-01,250.55000305175781,467223,2052,53.529998779296875,2363.6298828125,142.47999572753906,447.30999755859375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MA,2024-06-01,279.67999267578125,428999,2050,59.700000762939453,2050.02001953125,147.58000183105469,537.1099853515625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
ID,2024-06-01,222.11000061035156,386178,1743,60.340000152587891,1580.6400146484375,149.50999450683594,382.32000732421875,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
DC,2024-06-01,360.27999877929688,287557,1148,66.239997863769531,2464.31005859375,162.83000183105469,905.8699951171875,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
ND,2024-06-01,206.41000366210938,285878,1320,74.569999694824219,1108.5,137.94000244140625,363.95999145507812,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
CT,2024-06-01,222.52999877929688,184908,1030,76.180000305175781,1560.489990234375,109.08999633789062,367.95001220703125,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
DE,2024-06-01,232.22999572753906,112516,693,61.139999389648438,1825.6600341796875,129.22999572753906,417.8599853515625,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
ME,2024-06-01,288.54998779296875,105583,923,62.0,1678.1400146484375,178.11000061035156,490.82000732421875,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NH,2024-06-01,264.45999145507812,100615,737,60.770000457763672,1432.4300537109375,164.66999816894531,470.5,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
VT,2024-06-01,291.95999145507812,53360,309,58.159999847412109,1684.5,175.50999450683594,460.510009765625,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
RI,2024-06-01,389.04998779296875,43258,266,63.150001525878906,2212.969970703125,213.75999450683594,722.3599853515625,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
FL,2024-07-01,213.10000610351562,3950464,15737,56.9900016784668,2954.25,119.62999725341797,453.94000244140625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
CA,2024-07-01,234.11000061035156,3950442,17415,61.349998474121094,2007.5999755859375,123.70999908447266,450.73001098632812,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
TX,2024-07-01,195.52999877929688,3710324,15758,58.349998474121094,1357.0400390625,122.01000213623047,361.6199951171875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NV,2024-07-01,202.74000549316406,3272058,10920,62.169998168945312,1500.02001953125,115.80000305175781,369.44000244140625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
TN,2024-07-01,201.6300048828125,2028986,8359,57.169998168945312,1414.56005859375,120.19999694824219,371.58999633789062,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
CO,2024-07-01,235.17999267578125,1826204,8222,59.770000457763672,1799.5799560546875,136.67999267578125,451.30999755859375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
VA,2024-07-01,205.05000305175781,1758615,6610,59.419998168945312,1598.4100341796875,124.05999755859375,376.33999633789062,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WI,2024-07-01,228.52999877929688,1641829,7292,64.209999084472656,1644.5400390625,147.50999450683594,392.98001098632812,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
IL,2024-07-01,221.25,1625520,6515,60.389999389648438,1773.0899658203125,132.6300048828125,423.3599853515625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
GA,2024-07-01,212.5,1555750,7064,62.310001373291016,1715.5799560546875,131.99000549316406,383.33999633789062,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MO,2024-07-01,197.97000122070312,1542051,6751,58.770000457763672,1219.9300537109375,120.01999664306641,361.66000366210938,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
LA,2024-07-01,190.83999633789062,1454069,5028,56.430000305175781,1246.75,112.52999877929688,352.27999877929688,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
PA,2024-07-01,221.28999328613281,1370324,6051,61.479999542236328,1342.8699951171875,137.86000061035156,396.17001342773438,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
OH,2024-07-01,227.35000610351562,1304515,6032,60.779998779296875,1385.780029296875,147.92999267578125,405.42001342773438,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NC,2024-07-01,222.3699951171875,1204783,5971,61.319999694824219,2106.6298828125,142.67999267578125,436.48001098632812,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MS,2024-07-01,158.58000183105469,1193638,4148,55.75,866.1500244140625,100.94000244140625,259.54000854492188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
OK,2024-07-01,163.78999328613281,1174957,4682,53.540000915527344,974.80999755859375,110.09999847412109,288.29000854492188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
KY,2024-07-01,195.78999328613281,1118745,4463,65.19000244140625,1074.989990234375,130.38999938964844,348.29000854492188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
IN,2024-07-01,208.42999267578125,1104919,4549,60.909999847412109,1427.22998046875,136.41000366210938,384.08999633789062,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WA,2024-07-01,242.19999694824219,1003146,4172,60.639999389648438,1714.8199462890625,143.72999572753906,469.1300048828125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
KS,2024-07-01,180.17999267578125,982321,3749,66.839996337890625,885.010009765625,127.12000274658203,289.3900146484375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MI,2024-07-01,230.91000366210938,975734,5070,59.599998474121094,1521.199951171875,147.72000122070312,414.45999145507812,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
OR,2024-07-01,317.30999755859375,972209,3968,76.2699966430664,2374.06005859375,190.14999389648438,631.70001220703125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MN,2024-07-01,235.99000549316406,968946,4776,62.349998474121094,1416.9100341796875,145.49000549316406,426.57998657226562,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AZ,2024-07-01,177.05999755859375,952321,4092,58.709999084472656,1269.56005859375,107.45999908447266,321.489990234375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NM,2024-07-01,176.19000244140625,937571,3692,57.2400016784668,1132.4000244140625,106.98999786376953,271.29998779296875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NY,2024-07-01,240.32000732421875,898539,5082,57.529998779296875,1922.469970703125,137.66000366210938,460.76998901367188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
SC,2024-07-01,219.50999450683594,868106,4633,66.319999694824219,2229.10009765625,130.57000732421875,491.6099853515625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AR,2024-07-01,166.92999267578125,815086,3343,60.459999084472656,910.40997314453125,111.51000213623047,278.04000854492188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
IA,2024-07-01,198.30999755859375,802000,3529,64.930000305175781,998.55999755859375,134.08000183105469,342.57000732421875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AL,2024-07-01,205.58000183105469,794671,3589,59.5,1524.030029296875,138.02999877929688,369.239990234375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MD,2024-07-01,229.13999938964844,674118,3247,56.479999542236328,1769.5899658203125,138.75999450683594,420.760009765625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MT,2024-07-01,260.989990234375,639935,2496,90.2699966430664,1515.949951171875,161.28999328613281,426.44000244140625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NJ,2024-07-01,189.27999877929688,559278,2964,63.0,1323.2099609375,137.11000061035156,340.30999755859375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WV,2024-07-01,173.11000061035156,555733,2131,64.2300033569336,1334.8399658203125,123.20999908447266,276.45001220703125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
SD,2024-07-01,202.44999694824219,541890,2612,64.660003662109375,1049.27001953125,141.27000427246094,313.17001342773438,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WY,2024-07-01,211.91999816894531,506285,2258,76.449996948242188,1622.9200439453125,140.80000305175781,339.1400146484375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NE,2024-07-01,187.58999633789062,501135,2282,58.049999237060547,992.72998046875,131.19999694824219,291.20999145507812,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
HI,2024-07-01,271.17001342773438,486270,1764,59.189998626708984,4499.6201171875,143.41000366210938,563.8499755859375,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
UT,2024-07-01,176.91000366210938,481380,2606,53.450000762939453,1170.449951171875,112.05000305175781,272.26998901367188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MA,2024-07-01,266.57998657226562,414774,2012,57.119998931884766,1974.8800048828125,134.49000549316406,515.44000244140625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AK,2024-07-01,262.8800048828125,398412,1875,53.419998168945312,2451.760009765625,139.08000183105469,442.17001342773438,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
ID,2024-07-01,217.36000061035156,358042,1653,64.8499984741211,1413.800048828125,149.78999328613281,377.42001342773438,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
DC,2024-07-01,342.77999877929688,287005,1087,65.550003051757812,2324.360107421875,171.30000305175781,759.77001953125,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
ND,2024-07-01,199.8800048828125,272833,1343,68.319999694824219,1090.1500244140625,134.19999694824219,333.98001098632812,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
CT,2024-07-01,205.80000305175781,186045,1238,60.349998474121094,1376.5400390625,104.91000366210938,371.8900146484375,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NH,2024-07-01,273.17999267578125,118227,895,60.349998474121094,1495.6199951171875,166.1199951171875,510.67001342773438,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
ME,2024-07-01,310.02999877929688,117280,1076,63.200000762939453,2271.179931640625,192.83000183105469,588.0,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
DE,2024-07-01,227.94000244140625,116656,758,61.380001068115234,1471.030029296875,109.98000335693359,428.39999389648438,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
VT,2024-07-01,305.32998657226562,46928,321,84.889999389648438,1480.3299560546875,187.02000427246094,544.28997802734375,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
RI,2024-07-01,442.91000366210938,45154,269,55.479999542236328,2213.56005859375,225.5,766.27001953125,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
XX,2024-07-01,57.650001525878906,3,1,57.650001525878906,57.650001525878906,57.650001525878906,57.650001525878906,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
CA,2024-08-01,224.3800048828125,3565157,15800,60.7400016784668,1830.6600341796875,123.31999969482422,427.07000732421875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
TX,2024-08-01,188.25,3475962,14754,57.580001831054688,1278.1300048828125,119.44999694824219,337.54000854492188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
FL,2024-08-01,208.52999877929688,3241587,13191,58.880001068115234,3570.93994140625,121.94000244140625,427.489990234375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NV,2024-08-01,202.16000366210938,3033000,10704,62.209999084472656,1509.52001953125,119.61000061035156,364.92999267578125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
TN,2024-08-01,189.19999694824219,1751858,7510,55.939998626708984,1315.4300537109375,115.48000335693359,327.6300048828125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
IL,2024-08-01,221.75999450683594,1738745,6863,59.650001525878906,2075.610107421875,132.03999328613281,452.42999267578125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WI,2024-08-01,209.17999267578125,1658063,7401,61.369998931884766,1105.550048828125,138.24000549316406,346.58999633789062,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
CO,2024-08-01,218.28999328613281,1648876,7843,57.669998168945312,1616.5699462890625,129.80999755859375,396.08999633789062,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
VA,2024-08-01,199.83999633789062,1601257,6289,58.549999237060547,1421.0799560546875,123.84999847412109,362.1199951171875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MO,2024-08-01,191.41000366210938,1347470,6120,58.380001068115234,1098.6700439453125,119.22000122070312,310.14999389648438,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
PA,2024-08-01,209.57000732421875,1338573,5982,60.869998931884766,1156.9000244140625,136.85000610351562,373.16000366210938,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
GA,2024-08-01,188.94000244140625,1313334,5946,58.200000762939453,1277.3800048828125,115.23000335693359,314.6099853515625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
OH,2024-08-01,212.66999816894531,1230731,5704,62.529998779296875,1136.72998046875,140.02000427246094,373.75,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
LA,2024-08-01,179.52000427246094,1222542,4236,55.220001220703125,1238.010009765625,109.15000152587891,326.739990234375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
OK,2024-08-01,161.72000122070312,1114961,4474,53.430000305175781,851.44000244140625,109.98000335693359,281.70001220703125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WA,2024-08-01,241.6300048828125,1103273,4627,57.409999847412109,1693.949951171875,140.39999389648438,420.80999755859375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NC,2024-08-01,210.08999633789062,1055652,5399,58.099998474121094,1523.0,134.71000671386719,381.26998901367188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MN,2024-08-01,223.14999389648438,1042508,5013,59.069999694824219,1247.1199951171875,134.47000122070312,400.82000732421875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
IN,2024-08-01,192.24000549316406,1009693,4156,55.840000152587891,1132.1199951171875,123.01000213623047,331.01998901367188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
KS,2024-08-01,177.44000244140625,1008560,3860,67.5999984741211,802.02001953125,126.38999938964844,283.08999633789062,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MS,2024-08-01,150.64999389648438,973336,3426,53.700000762939453,765.02001953125,99.199996948242188,235.32000732421875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MI,2024-08-01,213.02000427246094,970302,5047,59.020000457763672,1297.5899658203125,140.21000671386719,383.45999145507812,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
KY,2024-08-01,188.27000427246094,950246,3888,62.110000610351562,1076.02001953125,124.76999664306641,323.20001220703125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AZ,2024-08-01,192.28999328613281,946431,4036,59.0,1255.8399658203125,116.94000244140625,361.92999267578125,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
OR,2024-08-01,290.55999755859375,916200,3857,73.339996337890625,2276.570068359375,178.82000732421875,544.22998046875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
IA,2024-08-01,195.11000061035156,889633,3682,62.459999084472656,1003.77001953125,132.88999938964844,324.26998901367188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NY,2024-08-01,246.33999633789062,887834,4930,58.840000152587891,1941.8399658203125,142.05000305175781,465.30999755859375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NM,2024-08-01,169.92999267578125,882809,3621,56.560001373291016,954.59002685546875,104.20999908447266,258.17001342773438,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
SC,2024-08-01,202.05999755859375,674896,3605,65.7699966430664,1745.219970703125,128.77999877929688,400.1099853515625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AL,2024-08-01,191.05000305175781,654613,2952,57.619998931884766,1291.030029296875,127.12000274658203,314.72000122070312,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MT,2024-08-01,246.10000610351562,637900,2519,85.050003051757812,1554.4000244140625,157.38999938964844,394.19000244140625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AR,2024-08-01,162.8699951171875,632216,2957,55.919998168945312,891.69000244140625,114.69000244140625,249.63999938964844,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MD,2024-08-01,229.44000244140625,602119,2913,55.779998779296875,1753.52001953125,135.97999572753906,434.67001342773438,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NJ,2024-08-01,188.92999267578125,545646,2833,61.720001220703125,1160.239990234375,131.74000549316406,326.32998657226562,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WV,2024-08-01,179.14999389648438,535264,2061,65.80999755859375,1003.6599731445312,128.39999389648438,293.32998657226562,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
SD,2024-08-01,200.58999633789062,514564,2609,68.2300033569336,1072.7099609375,138.3800048828125,303.6099853515625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
AK,2024-08-01,258.72000122070312,513969,2229,52.889999389648438,1963.4300537109375,145.44000244140625,443.8599853515625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NE,2024-08-01,178.63999938964844,499440,2311,58.7599983215332,1036.280029296875,127.68000030517578,271.8599853515625,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
WY,2024-08-01,199.80000305175781,495950,2223,74.510002136230469,1255.25,136.08000183105469,308.97000122070312,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
HI,2024-08-01,253.72000122070312,482820,1757,59.2400016784668,3459.080078125,126.66000366210938,504.57998657226562,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
UT,2024-08-01,180.22999572753906,480800,2626,54.2400016784668,1205.4100341796875,117.63999938964844,268.89999389648438,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
MA,2024-08-01,290.35000610351562,443582,2213,59.770000457763672,2302.169921875,145.86000061035156,563.29998779296875,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
ID,2024-08-01,219.50999450683594,385689,1727,58.130001068115234,1580.2099609375,153.25,365.30999755859375,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
ND,2024-08-01,179.47000122070312,285195,1406,68.489997863769531,951.79998779296875,123.41000366210938,290.739990234375,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
DC,2024-08-01,299.29998779296875,245185,1023,64.19000244140625,2050.68994140625,154.3699951171875,636.27001953125,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
CT,2024-08-01,219.57000732421875,200046,1096,61.619998931884766,1440.3599853515625,105.80000305175781,399.51998901367188,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
NH,2024-08-01,237.92999267578125,126180,920,55.340000152587891,1383.050048828125,148.66999816894531,411.8699951171875,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
ME,2024-08-01,297.489990234375,114208,1041,53.7599983215332,1986.4200439453125,171.05999755859375,518.739990234375,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
DE,2024-08-01,218.3800048828125,111582,791,55.5,1529.4200439453125,111.91999816894531,401.16000366210938,ROLLING_3MO,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
VT,2024-08-01,364.07998657226562,58604,352,73.260002136230469,7671.72021484375,230.02999877929688,741.69000244140625,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
RI,2024-08-01,451.57000732421875,53528,303,54.5099983215332,2234.5,228.05999755859375,806.72998046875,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
XX,2024-08-01,89.2699966430664,9,2,67.580001831054688,349.10000610351562,67.580001831054688,349.10000610351562,EXCLUDE,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
CA,2024-09-01,230.08000183105469,3483077,15583,62.0,2009.5699462890625,126.09999847412109,448.29000854492188,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
TX,2024-09-01,193.32000732421875,3168167,13731,56.659999847412109,1366.8399658203125,119.69000244140625,358.989990234375,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
FL,2024-09-01,204.83999633789062,3100274,12308,58.979999542236328,3160.7900390625,115.08000183105469,431.47000122070312,SINGLE_MONTH,2024-01-01,2024-12-31,2025-11-18 17:28:50.264976 UTC
